,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
30,1511866536474345472,1511866536474345472,1649292046000.0,2022-04-07 07:40:46,+0700,,ปัญหามันอยู่ที่”คนมันไม่น่าเลือก”ไม่ใช่ชนิดของป้าย   เรียนเชิญมวลชนเลือก 💚 #ชัชชาติ #ชัช8าติ 🍊 #วิโรจน์ #ก้าวไกล   #ผู้ว่ากทม #ผู้ว่ากรุงเทพ   เราเลือกเพื่อเปลี่ยนคุณภาพชีวิตของเราให้ดีขึ้น และนำไปสู่การเปลี่ยนในรอบเลือกตั้งระดับประเทศ  จะเอา ปชป.เหรอ?    https://t.co/QaWBQBcegQ,th,"['ชัชชาติ', 'ชัช8าติ', 'วิโรจน์', 'ก้าวไกล', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ']",[],2944197248,2944197248,DrBorisutH,Dr Borisut Hanpanich,4,07,https://twitter.com/DrBorisutH/status/1511866536474345472,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1511640418899103746/img/d_AdEtCn7ut_EyHH.jpg,False,6,0,5,,#ผู้ว่ากทม,,,,,,,[],,,,
31,1511729707342913538,1511729707342913538,1649259423000.0,2022-04-06 22:37:03,+0700,,ล่าสุด เอ้เปลี่ยนป้ายหาเสียงขนาดเท่าเสาล้อม 3 ด้านแปะหน้าพรรค นักข่าวถามนี่ลอกผู้สมัครคนอื่นมาหรือเปล่า นางบอกเปล่าๆ คิดนานแล้ว แค่รอเปิดตัววันเกิดพรรค (ถุย) นักข่าวถามเอ้า ละจะเปลี่ยนป้ายไหวหรอ นางบอกไหว ป้ายผมมีไม่เยอะ ติดเท่าจำเป็น (ถุย) ใครเลือกมาบอกที จะจำไว้ #ผู้ว่ากทม,th,['ผู้ว่ากทม'],[],2763644490,2763644490,oommyown,𝑜𝑜𝑚𝑚𝑦𝑦𝑜𝑤𝑛🐆,3,22,https://twitter.com/oommyown/status/1511729707342913538,[],[],0,,False,6,0,0,,#ผู้ว่ากทม,,,,,,,[],,,,
32,1511635761791369218,1511635761791369218,1649237025000.0,2022-04-06 16:23:45,+0700,,โอ้ววว #antivaxxer เป็นผู้สมัคร #ผู้ว่ากทม  ประกาศดังๆ ให้ชาวบ้านรู้ด้วยนะเวลาไปเดินหาเสียง ว่าไม่ได้ฉีดวัคซีน,th,"['antivaxxer', 'ผู้ว่ากทม']",[],36595974,36595974,Incognito_me,Incognito,3,16,https://twitter.com/Incognito_me/status/1511635761791369218,[],[],0,,False,55,2,790,https://twitter.com/sikhi27618125/status/1510257260404314118,#ผู้ว่ากทม,,,,,,,[],,,,
33,1511618881189978122,1511618881189978122,1649233000000.0,2022-04-06 15:16:40,+0700,,นี่ งง เบอร์ #สก พรรคก้าวไกล เขตตัวเองแล้ว จำได้ว่าในทวิตเบอร์2 กลับบ้านเห็นป้ายเบอร์5  เอาเป็นว่า วันเลือก ไปหน้าคูหากา #พรรคก้าวไกล พอ (ไปดูหน้างาน) #ผู้ว่ากทม #ผู้ว่ากรุงเทพ,th,"['สก', 'พรรคก้าวไกล', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ']",[],1542865891,1542865891,b_B1B2B3,B1 |||,3,15,https://twitter.com/b_B1B2B3/status/1511618881189978122,[],[],0,,False,11,2,3,,#ผู้ว่ากทม,,,,,,,[],,,,
34,1511604827763396613,1511604827763396613,1649229649000.0,2022-04-06 14:20:49,+0700,,เจาะฐานเสียงคนกรุง วัดพลัง 2 ขั้วการเมืองแย่งแต้ม 'ศึกชิงผู้ว่าฯ กทม.'   https://t.co/dGEUIYiR5H  #VoiceOnline #ผู้ว่ากทม #กรุงเทพมหานคร #ผู้ว่าราชการกรุงเทพมหานคร  https://t.co/FAwouZvFv0,th,"['voiceonline', 'ผู้ว่ากทม', 'กรุงเทพมหานคร', 'ผู้ว่าราชการกรุงเทพมหานคร']",[],53864669,53864669,VoiceTVOfficial,Voice TV,3,14,https://twitter.com/VoiceTVOfficial/status/1511604827763396613,['https://www.voicetv.co.th/read/CADPDInYj'],['https://pbs.twimg.com/media/FPpMX-6acAEqV1f.jpg'],1,https://pbs.twimg.com/media/FPpMX-6acAEqV1f.jpg,False,98,7,72,,#ผู้ว่ากทม,,,,,,,[],,,,
35,1511582299443593217,1511582299443593217,1649224278000.0,2022-04-06 12:51:18,+0700,,#ก้าวไกล #ผู้ว่ากทม  https://t.co/9lUzBvgKRP,und,"['ก้าวไกล', 'ผู้ว่ากทม']",[],1018464690,1018464690,Xyxell,New Hope,3,12,https://twitter.com/Xyxell/status/1511582299443593217,[],['https://pbs.twimg.com/media/FPo4FjYaQAU6IED.jpg'],1,https://pbs.twimg.com/media/FPo4FjYaQAU6IED.jpg,False,10,0,6,,#ผู้ว่ากทม,,,,,,,[],,,,
36,1511369988728569858,1511369988728569858,1649173659000.0,2022-04-05 22:47:39,+0700,,ง่ายกันจังเลยนะคะ คิดนโยบายจากการเปิดเว็บชัชชาติ ก็ได้ละ  คงไม่คิดว่าใครจะจำทั้ง 200 กว่า ได้ ทั้งๆที่ค้นคำก็เจอละ แต่ยากหน่อยนะคะ ที่คนคิดมา 3 ปี ประชุมกับทีมงานทุกวัน กับคนที่เพิ่งคิด ก็อาจจะตอบคำถามเชิงลึกเหล่านั้นไม่ได้ดี #ผู้ว่ากทม #เลือกตั้งผู้ว่าฯกทม,th,"['ผู้ว่ากทม', 'เลือกตั้งผู้ว่าฯกทม']",[],112763705,112763705,ItsMePJJA,HeySiRi,2,22,https://twitter.com/ItsMePJJA/status/1511369988728569858,[],[],0,,False,34,0,23,,#ผู้ว่ากทม,,,,,,,[],,,,
37,1511364336547418117,1511364336547418117,1649172312000.0,2022-04-05 22:25:12,+0700,,ผลงานโคตรจิ๋ว!! จิ๋วจนหาไม่เจอจริงๆค่ะ ขออภัยมากมายนะคะลุงชัช อย่าโกรธกันน้าาาาา 🤣🤣🤣 #ผู้ว่ากทม,th,['ผู้ว่ากทม'],[],1135887200,1135887200,Kea_New,K. Sakhulhong 💛🇹🇭💛,2,22,https://twitter.com/Kea_New/status/1511364336547418117,[],[],0,,False,37,7,8,https://twitter.com/GiJOE2538/status/1511359779180261381,#ผู้ว่ากทม,,,,,,,[],,,,
38,1511346747494309889,1511346747494309889,1649168118000.0,2022-04-05 21:15:18,+0700,,ตามประวัติศาสตร์ โพลคะแนนเสียงผู้ว่า กทม จากพวกทักษิณจะมาที่ 1 ตลอด แต่ #ผู้ว่ากทม,th,['ผู้ว่ากทม'],[],50001279,50001279,jitkasame,Ar-jan Rang,2,21,https://twitter.com/jitkasame/status/1511346747494309889,[],[],0,,False,23,2,2,,#ผู้ว่ากทม,,,,,,,[],,,,
39,1511314714076528642,1511314714076528642,1649160481000.0,2022-04-05 19:08:01,+0700,,เดินชมป้ายหาเสียงแถวบางรัก จองกันทุกเสาไฟ สลิ่มมันเอามาจากไหนว่าป้ายคุม วร เยอะ #ผู้ว่ากทม  https://t.co/W66li5TEGa,th,['ผู้ว่ากทม'],[],191505183,191505183,aorwiki,พี่อ้อน่ะสิ พี่อ้อน่ะสิ,2,19,https://twitter.com/aorwiki/status/1511314714076528642,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1511314649949827075/pu/img/IRaKRAiPALRsWJ2A.jpg,False,26,3,16,,#ผู้ว่ากทม,,,,,,,[],,,,
40,1511311255986139138,1511311255986139138,1649159656000.0,2022-04-05 18:54:16,+0700,,แฮ่ #วิโรจน์ #ทีมวิโรจน์ #ผู้ว่ากทม  #ผู้ว่ากรุงเทพ  #ก้าวไกล #พรรคก้าวไกล  https://t.co/znfbc8WW8A,th,"['วิโรจน์', 'ทีมวิโรจน์', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ', 'ก้าวไกล', 'พรรคก้าวไกล']",[],415530952,415530952,kaSuSwaterDee,กาสัสน้ำดี,2,18,https://twitter.com/kaSuSwaterDee/status/1511311255986139138,[],['https://pbs.twimg.com/media/FPlBk8waQAAkkeH.jpg'],1,https://pbs.twimg.com/media/FPlBk8waQAAkkeH.jpg,False,14,2,29,,#ผู้ว่ากทม,,,,,,,[],,,,
41,1511311227389358080,1511311227389358080,1649159650000.0,2022-04-05 18:54:10,+0700,,#ชัชชาติ #ชัช8าติ ล่าสุดจะพยายามออกใบ ชุมชน ของคนที่บุกรุกทางรถไฟ   ถ้า ลุงชัชชาติ คิดว่าดี  ไม่ออกโฉนด ให้คนที่บุกรุก ในสวนสาธารณะ ตรงเซนทรัลเวิลไปเลยค่า    #ผู้ว่ากทม ความคิดนอกจากจะไม่สร้างให้ กทม ดีขึ้น เสือกทำให้พังอีก อห สต,th,"['ชัชชาติ', 'ชัช8าติ', 'ผู้ว่ากทม']",[],1294662173189238784,1294662173189238784,redguard1966,ยุวชนแดง noEmpathy,2,18,https://twitter.com/redguard1966/status/1511311227389358080,[],[],0,,False,52,2,13,,#ผู้ว่ากทม,,,,,,,[],,,,
42,1511271915159441409,1511271915159441409,1649150277000.0,2022-04-05 16:17:57,+0700,,จะไปต่อยังไง ขวางทางกุอยู่เนี่ย! #ผู้ว่ากทม #ผู้ว่ากรุงเทพ   ที่มา เพจมั่วหุ้น  https://t.co/BpSwIiWDKO  https://t.co/haWOGpnPPL,th,"['ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ']",[],1542865891,1542865891,b_B1B2B3,B1 |||,2,16,https://twitter.com/b_B1B2B3/status/1511271915159441409,['https://www.facebook.com/200866116615536/posts/4872991589402942/?d=n'],['https://pbs.twimg.com/media/FPkdy5naQAMqExR.jpg'],1,https://pbs.twimg.com/media/FPkdy5naQAMqExR.jpg,False,20,1,22,,#ผู้ว่ากทม,,,,,,,[],,,,
43,1511261711005007872,1511261711005007872,1649147844000.0,2022-04-05 15:37:24,+0700,,‘เพื่อไทย’ปลุกคนกรุงเลือกตั้งผู้ว่าฯ ให้ถล่มทลายกว่าปี 62  #VoiceOnline #ผู้ว่ากทม #ธีรรัตน์สําเร็จวาณิชย์   https://t.co/YzIqsdtYl7,th,"['voiceonline', 'ผู้ว่ากทม', 'ธีรรัตน์สําเร็จวาณิชย์']",[],53864669,53864669,VoiceTVOfficial,Voice TV,2,15,https://twitter.com/VoiceTVOfficial/status/1511261711005007872,['https://www.voicetv.co.th/read/OgG6puFIe'],[],0,,False,1572,11,421,,#ผู้ว่ากทม,,,,,,,[],,,,
44,1511251845033127938,1511251845033127938,1649145492000.0,2022-04-05 14:58:12,+0700,,#ผู้ว่ากทม  https://t.co/ZzLrKUlwlx,und,['ผู้ว่ากทม'],[],955790740159832064,955790740159832064,AnusornOfficial,อนุสรณ์ เอี่ยมสะอาด,2,14,https://twitter.com/AnusornOfficial/status/1511251845033127938,[],['https://pbs.twimg.com/media/FPkLid3agAI9IIJ.jpg'],1,https://pbs.twimg.com/media/FPkLid3agAI9IIJ.jpg,False,191,1,36,,#ผู้ว่ากทม,,,,,,,[],,,,
45,1511211612425752578,1511211612425752578,1649135900000.0,2022-04-05 12:18:20,+0700,,"""หลายคนอ่าน #การ์ตูน ผมบอกอ่านไปเถ่อะการ์ตูน อ่านในสิ่งที่คุณรัก จนคุณรักการอ่าน"" #ชัชชาติ #ชัชชาติอ่าน #ผู้ว่ากทม #ผู้ว่ากรุงเทพ #งานหนังสือ #Bookjourney อ่านสิ่งที่รักแล้ว มาอ่านหนังสือของ #สำนักพิมพ์มติชน กันเยอะๆ น้าา 💕  https://t.co/n4iEETAxKb",th,"['การ์ตูน', 'ชัชชาติ', 'ชัชชาติอ่าน', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ', 'งานหนังสือ', 'bookjourney', 'สำนักพิมพ์มติชน']",[],990872368250679296,990872368250679296,matichonbooks,Matichon Book,2,12,https://twitter.com/matichonbooks/status/1511211612425752578,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1511211424286085120/pu/img/n5vdRP89XmN4LUAJ.jpg,False,4819,5,14265,,#ผู้ว่ากทม,,,,,,,[],,,,
46,1511198481532461064,1511198481532461064,1649132769000.0,2022-04-05 11:26:09,+0700,,สนใจการเลือกใช้สีในป้ายหาเสียง #ผู้ว่ากรุงเทพ   ปล. ปรับแล้วทั้ง2 พรรค ก็ต้องชม👏🏼👏🏼 #ผู้ว่าฯกทม #ผู้ว่ากทม  https://t.co/aQGwwznwiV,th,"['ผู้ว่ากรุงเทพ', 'ผู้ว่าฯกทม', 'ผู้ว่ากทม']",[],1542865891,1542865891,b_B1B2B3,B1 |||,2,11,https://twitter.com/b_B1B2B3/status/1511198481532461064,[],"['https://pbs.twimg.com/media/FPja-qxaMAAsmGr.jpg', 'https://pbs.twimg.com/media/FPja-rragAUIDX6.jpg']",1,https://pbs.twimg.com/media/FPja-qxaMAAsmGr.jpg,False,12,0,4,,#ผู้ว่ากทม,,,,,,,[],,,,
47,1511179496334163968,1511179496334163968,1649128242000.0,2022-04-05 10:10:42,+0700,,อยากรู้ว่า ชัชชาติ มีนโยบาย ในด้านที่เราสนใจไหม เข้าไปเสิร์ชดูง่ายๆ ที่นี่   https://t.co/eaA2FU0NIY #ผู้ว่ากทม #ชัชชาติ #ชัช8าติ #เลือกตั้งผู้ว่าฯ65  https://t.co/mXSVTWpMef,th,"['ผู้ว่ากทม', 'ชัชชาติ', 'ชัช8าติ', 'เลือกตั้งผู้ว่าฯ65']",[],1014533801496596481,1014533801496596481,yukolwat,YUKOLWAT🏳️‍🌈,2,10,https://twitter.com/yukolwat/status/1511179496334163968,['https://www.chadchart.com/policy/'],['https://pbs.twimg.com/media/FPjJvYPakAoIVHE.jpg'],1,https://pbs.twimg.com/media/FPjJvYPakAoIVHE.jpg,False,20,0,56,,#ผู้ว่ากทม,,,,,,,[],,,,
48,1510969615236870153,1510969615236870153,1649078203000.0,2022-04-04 20:16:43,+0700,,วันมีผมและผู้สมัคร @TrinMalaithong ลงพื้นที่บอกเบอร์กับชาวบ้าน ไม่ต้องพูดมากแค่เห็นเสื้อส้มมาก็บอกผมเลือกวิโรจน์แน่นอน  เจอแบบนี้ให้เดินทั้งวันก็ไม่เหนื่อย #สกหนองแขม  #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม #หนองแขม  https://t.co/SmVr4O32Ni,th,"['สกหนองแขม', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม', 'หนองแขม']",[],1433310751280619521,1433310751280619521,sirinsang,สิริน สงวนสิน - Sirin Sanguansin,1,20,https://twitter.com/sirinsang/status/1510969615236870153,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510969471808475136/pu/img/u3AM0JQepSDCbTk5.jpg,False,182,2,71,,#ผู้ว่ากทม,,,,,,,[],,,,
49,1510946373629521923,1510946373629521923,1649072662000.0,2022-04-04 18:44:22,+0700,,#เฮียจิ๋วโอเคเบอร์3 ฝากเนื้อฝากตัว ฝากหัวใจไว้ด้วยนะครับ   **22 พฤษภาคมนี้ เลือก สก เบอร์ 3 เลือกผู้ว่าฯ เบอร์ 11**  #ผู้ว่ากทม  #ทีมศิธาเบอร์11 #พีร์โรจนดารา #จิ๋วภาษีเจริญ #คิดไวทำไว  https://t.co/W2vazJrIGo,th,"['เฮียจิ๋วโอเคเบอร์3', 'ผู้ว่ากทม', 'ทีมศิธาเบอร์11', 'พีร์โรจนดารา', 'จิ๋วภาษีเจริญ', 'คิดไวทำไว']",[],1466670533135589376,1466670533135589376,PRojanadara,ดร. พีร์ โรจนดารา (เฮียจิ๋ว),1,18,https://twitter.com/PRojanadara/status/1510946373629521923,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510946300623454211/pu/img/esy_FMB66saTpaz8.jpg,False,5,0,2,,#ผู้ว่ากทม,,,,,,,[],,,,
50,1510936313385881600,1510936313385881600,1649070263000.0,2022-04-04 18:04:23,+0700,,มาดูสไตล์การลุยน้ำทุ่มของแต่ละคนกันครับ #ผู้ว่ากทม  https://t.co/4MyGSdjEUm,th,['ผู้ว่ากทม'],[],1368572405845659648,1368572405845659648,StreetHero2020,Street​ Hero,1,18,https://twitter.com/StreetHero2020/status/1510936313385881600,[],['https://pbs.twimg.com/media/FPfsPeVacAgBNeC.jpg'],1,https://pbs.twimg.com/media/FPfsPeVacAgBNeC.jpg,False,76,7,20,,#ผู้ว่ากทม,,,,,,,[],,,,
51,1510884582539014145,1510884582539014145,1649057930000.0,2022-04-04 14:38:50,+0700,,She bombshell #ผู้ว่ากทม 🧨💥 ถ้า @RosanaTsk โปรโมทแนวทาง ตั้งใจทำงานโปร่งใส ปราศจากดราม่าการเมืองฝั่งนั้นฝั่งนี้ มีมุมมองที่ต่างออกไป เป็นมิตรต่อผู้หญิงด้วยกัน คนพิการ  LGBTQ+ 🏳️‍🌈 🤔 ผมคิดว่า เป็นอีกผู้สมัครที่น่าสนใจ(มาก) เพราะคนอื่นๆเด่นๆ ผมยังไม่รู้สึก “เคลียร์ๆทางความรู้สึก”  https://t.co/B5dENAYxLu,th,['ผู้ว่ากทม'],[],1492069537042542593,1492069537042542593,LovePhoomin,NightPhoomin 21 April 🎂,1,14,https://twitter.com/LovePhoomin/status/1510884582539014145,[],['https://pbs.twimg.com/media/FPe9hHUagAEpvzQ.jpg'],1,https://pbs.twimg.com/media/FPe9hHUagAEpvzQ.jpg,False,9,1,0,,#ผู้ว่ากทม,,,,,,,[],,,,
52,1510883149546663942,1510883149546663942,1649057588000.0,2022-04-04 14:33:08,+0700,,จากใจเลยนะครับ ใครก็ได้ เอาผู้สมัครผู้ว่ากทม. เบอร์ 6 อัศวิน VS เบอร์ 3 สกลธี มาดีเบตกันซักที อยากรู้ว่าอะไรคือปัญหา และที่ผ่านมาใครทำอะไร และยังไม่ได้ทำอะไร เค้าอยู่ในตำแหน่งมานาน ต้องรู้มากกว่าคนอื่นสิ จัดให้หน่อย #โหนกระแส #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม #เลือกตั้งผู้ว่าฯ65,th,"['โหนกระแส', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม', 'เลือกตั้งผู้ว่าฯ65']",[],74117363,74117363,khunchaipae,khunchai,1,14,https://twitter.com/khunchaipae/status/1510883149546663942,[],[],0,,False,11,0,19,,#ผู้ว่ากทม,,,,,,,[],,,,
53,1510867036960100352,1510867036960100352,1649053746000.0,2022-04-04 13:29:06,+0700,,การที่กองเชียร์คุณ #ชัชชาติ บอกว่า ท่านหาเสียงตากฝนมุ่งมั่นจังเลย เจอบนรถไฟฟ้าเข้าถึงง่ายจัง มาเป็นจุดขาย #ผู้ว่ากทม  คุณจะบอกว่าคุณชัชชาติไม่มีผลงานที่จับต้องได้มาโชว์ เหมือนคุณ #อัศวิน ที่ ปรับปรุงคลอง สวนสาธารณะ สายไฟลงดิน จัดระเบียบแผงลอย ให้กรุงเทพสะอาดเป็นระเบียบใช่ไหมครับ,th,"['ชัชชาติ', 'ผู้ว่ากทม', 'อัศวิน']",[],1368572405845659648,1368572405845659648,StreetHero2020,Street​ Hero,1,13,https://twitter.com/StreetHero2020/status/1510867036960100352,[],[],0,,False,271,12,80,,#ผู้ว่ากทม,,,,,,,[],,,,
54,1510842636986650631,1510842636986650631,1649047929000.0,2022-04-04 11:52:09,+0700,,ขอสูงกว่านี้!!55555555555 #ผู้ว่ากทม #ป้ายหาเสียง #ไม่เลือก  https://t.co/khRJriNRBN,th,"['ผู้ว่ากทม', 'ป้ายหาเสียง', 'ไม่เลือก']",[],1478380001594650627,1478380001594650627,Suphapi09,อีหยังติ,1,11,https://twitter.com/Suphapi09/status/1510842636986650631,[],['https://pbs.twimg.com/media/FPeXXiTacAAfgYC.jpg'],1,https://pbs.twimg.com/media/FPeXXiTacAAfgYC.jpg,False,5,1,0,,#ผู้ว่ากทม,,,,,,,[],,,,
55,1510839490159718401,1510839490159718401,1649047179000.0,2022-04-04 11:39:39,+0700,,ดู Move ของ ผู้สมัคร #ผู้ว่ากทม คนอื่น  รูปแรก : คุณภูมิ #พรรคก้าวไกล รีบแก้ไขทันที รูป2 : คุณนิค #พรรคไทยสร้างไทย จัดการนำป้ายออกทันที  ตัดมา อัศวิน โทษทีมงาน และ ปชช.อยู่ตรงไหนในสายตาเขา #ผู้ว่ากรุงเทพ  https://t.co/hoCb63kjPN,th,"['ผู้ว่ากทม', 'พรรคก้าวไกล', 'พรรคไทยสร้างไทย', 'ผู้ว่ากรุงเทพ']",[],1542865891,1542865891,b_B1B2B3,B1 |||,1,11,https://twitter.com/b_B1B2B3/status/1510839490159718401,[],"['https://pbs.twimg.com/media/FPeUgT-aIAISvIn.jpg', 'https://pbs.twimg.com/media/FPeUgT0akAUPD6m.jpg']",1,https://pbs.twimg.com/media/FPeUgT-aIAISvIn.jpg,False,9,1,27,https://twitter.com/KhaosodOnline/status/1510589921932849158,#ผู้ว่ากทม,,,,,,,[],,,,
56,1510813008167313410,1510813008167313410,1649040865000.0,2022-04-04 09:54:25,+0700,,"ผู้สมัครคนอื่นทำได้ วิโรจร์ , ชัชชาติ ทำได้  แสดงตอนทำไม่คิด ถึง ปชช.เลยใช่ไหมครับ #ผู้ว่ากทม   และ สันดานโทษคนอื่น นี่มันเป็นสันดานของพวกคุณหรือครับ",th,['ผู้ว่ากทม'],[],1542865891,1542865891,b_B1B2B3,B1 |||,1,09,https://twitter.com/b_B1B2B3/status/1510813008167313410,[],[],0,,False,8,1,3,https://twitter.com/KhaosodOnline/status/1510589921932849158,#ผู้ว่ากทม,,,,,,,[],,,,
57,1510794996236050436,1510794996236050436,1649036570000.0,2022-04-04 08:42:50,+0700,,👉 คลิกอ่าน  https://t.co/sz9uwRpKR0 . #น้าหงา #ป้ายหาเสียง #ผู้ว่ากทม #เลือกตั้ง #แนวหน้าออนไลน์ . 🛑 หงา คาราวาน ศิลปินแห่งชาติ โพสต์เฟซบุ๊กให้ข้อเสนอเกี่ยวกับการติดป้ายหาเสียง ผู้ว่าฯ กทม. และ ส.ก. ที่กำลังจะมีการเลือกตั้งขึ้นในวันที่ 22 พ.ค.65 นี้  https://t.co/N3pCJu5bFZ,th,"['น้าหงา', 'ป้ายหาเสียง', 'ผู้ว่ากทม', 'เลือกตั้ง', 'แนวหน้าออนไลน์']",[],925206827930763264,925206827930763264,naewna_news,Naewna_News,1,08,https://twitter.com/naewna_news/status/1510794996236050436,['https://www.naewna.com/likesara/645427'],['https://pbs.twimg.com/media/FPdsB-vUcAAWN1R.jpg'],1,https://pbs.twimg.com/media/FPdsB-vUcAAWN1R.jpg,False,6,0,3,,#ผู้ว่ากทม,,,,,,,[],,,,
58,1510791162764083203,1510791162764083203,1649035657000.0,2022-04-04 08:27:37,+0700,,ป้ายหาเสียงที่ไม่ได้เป็นแค่การหาเสียง​ แต่มันสะท้อนถึงการคิดและคำนึงถึงประชาชน​ คิดถึงผลกระทบ​ ผ่านการคิดก่อนทำมาอย่างดี #ชัช8าติ #ผู้ว่ากทม  https://t.co/99H93g2dto,th,"['ชัช8าติ', 'ผู้ว่ากทม']",[],1148152358959898624,1148152358959898624,BeerChayapa,Chayapa Sindhuprai,1,08,https://twitter.com/BeerChayapa/status/1510791162764083203,[],['https://pbs.twimg.com/media/FPdojZuaIAAOjhZ.jpg'],1,https://pbs.twimg.com/media/FPdojZuaIAAOjhZ.jpg,False,1640,0,401,,#ผู้ว่ากทม,,,,,,,[],,,,
59,1510655472143339526,1510655472143339526,1649003305000.0,2022-04-03 23:28:25,+0700,,#ผู้ว่ากทม  https://t.co/tjKqy9wooo,und,['ผู้ว่ากทม'],[],955790740159832064,955790740159832064,AnusornOfficial,อนุสรณ์ เอี่ยมสะอาด,7,23,https://twitter.com/AnusornOfficial/status/1510655472143339526,[],['https://pbs.twimg.com/media/FPbtI-VakAIJIuw.jpg'],1,https://pbs.twimg.com/media/FPbtI-VakAIJIuw.jpg,False,291,12,42,,#ผู้ว่ากทม,,,,,,,[],,,,
60,1510643328500789248,1510643328500789248,1649000410000.0,2022-04-03 22:40:10,+0700,,💜ประทับใจที่สุด คือ โครงการสร้างถนนต่างระดับตรง รพ. ศิริราช สร้างเสร็จเรียบร้อย รถวิ่งได้ปกติ ขจัดปัญหารถติด สานต่อโครงการพระราชดำริ ร.9 สร้างเสร็จเร็วมาก ไม่มีการปล่อยให้เป็นแท่นเป็นตอมอบ้าบอ เหมือนยุคไหนก็คงจะทราบกันดี #ผู้ว่ากทม,th,['ผู้ว่ากทม'],[],3159130616,3159130616,Chonnakamol,คุณเสือรีวิว💰,7,22,https://twitter.com/Chonnakamol/status/1510643328500789248,[],[],0,,False,77,0,45,https://twitter.com/jitkasame/status/1510429513100185601,#ผู้ว่ากทม,,,,,,,[],,,,
61,1510640414839123968,1510640414839123968,1648999715000.0,2022-04-03 22:28:35,+0700,,100 วันแรกจะทำอะไรให้เกิดขึ้น ตอบทีหลังแต่ชัดเจนเห็นภาพมากค่ะ  คลิปเต็มติดตามได้ที่ :  https://t.co/mVod8iYVTJ  พร้อมใจกันโหวตให้ชนะขาดเถอะค่ะ  เรายังไม่ได้อยู่ในยุคประชาธิปไตยเบ่งบาน  กติกาการโหวตของคนหมู่มากจึงสำคัญมาก ✍🏻8 #ชัชชาติ #เลือกตั้งผู้ว่าฯ65 #ผู้ว่ากทม  https://t.co/bGZWsDLQv1,th,"['ชัชชาติ', 'เลือกตั้งผู้ว่าฯ65', 'ผู้ว่ากทม']",[],112763705,112763705,ItsMePJJA,HeySiRi,7,22,https://twitter.com/ItsMePJJA/status/1510640414839123968,['https://youtu.be/c16t4Sy20lU'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510640366470701057/pu/img/GpMu6MUoIFlsY-CW.jpg,False,9,2,15,,#ผู้ว่ากทม,,,,,,,[],,,,
62,1510630876077600784,1510630876077600784,1648997441000.0,2022-04-03 21:50:41,+0700,,ป้ายหาเสียงใหญ่ เกะ กะ ทางเท้า โทษคนรับจ้างทำ...คนอย่างนี้หรือวะจะมาเป็น #ผู้ว่ากทม    แม่ม เหมือนไอ้ตูบโทษแต่คนอื่น   หากุญแจเจอยัง...ถถถถถถ   https://t.co/QN87FR8dzc  https://t.co/wme1xoKl1s,th,['ผู้ว่ากทม'],[],3244788507,3244788507,natlamborghini1,Austin Rose lll,7,21,https://twitter.com/natlamborghini1/status/1510630876077600784,['https://www.khaosod.co.th/politics/news_6978561'],['https://pbs.twimg.com/media/FPbVb_SXIAkBdSQ.jpg'],1,https://pbs.twimg.com/media/FPbVb_SXIAkBdSQ.jpg,False,293,27,170,,#ผู้ว่ากทม,,,,,,,[],,,,
